#{"t_start": 1645362909.8629582, "env_id": null}
r,l,t 
0.002641,14,4278.226462
0.0026,15,4278.757106
0.003281,14,4279.287576
0.003767,14,4279.787245
0.002402,14,4280.297286
0.004232,14,4280.809151
0.005149,14,4281.33915
0.00273,14,4281.859351
0.003769,14,4282.397789
0.003131,14,4282.930292
0.002812,14,4283.458548
0.002322,14,4283.981382
0.002417,15,4284.501549
0.004886,14,4285.042243
0.003005,16,4285.590908
0.003549,14,4286.123471
0.003145,14,4286.64211
0.003739,14,4287.152472
0.005232,14,4287.684666
0.004651,14,4288.215433
0.006219,14,4288.725376
0.002211,14,4289.256
0.006617,14,4289.786948
0.003753,14,4290.307962
0.003922,14,4290.82599
0.007058,14,4291.32654
0.002771,14,4291.86713
0.006225,14,4292.399832
0.004166,14,4292.917835
0.002955,14,4293.448079
0.003441,14,4293.970747
0.003269,14,4294.509768
0.00443,14,4295.050191
0.002649,14,4295.570651
0.003714,14,4296.092908
0.003798,14,4296.611304
0.004089,14,4297.131456
0.0023,14,4297.664137
0.004788,14,4298.198596
0.003461,14,4298.721749
0.003189,14,4299.240259
0.005327,14,4299.78302
0.002309,14,4300.311669
0.002396,14,4300.83391
0.005615,14,4301.354262
0.003976,14,4301.895751
0.003517,14,4302.425445
0.005547,14,4302.953589
0.004209,14,4303.486303
0.002225,14,4304.015002
0.003519,14,4304.547513
0.005268,14,4305.065939
0.001882,14,4305.596429
0.006156,14,4306.129285
0.00352,14,4306.649502
0.004584,14,4307.1695
0.003411,14,4307.700425
0.005842,14,4308.22851
0.001912,14,4308.771795
0.006037,14,4309.291919
0.002783,14,4309.832932
0.003326,14,4310.361341
0.004066,14,4310.891872
0.003068,14,4311.383504
0.006696,14,4311.901494
0.003572,14,4312.432189
0.003845,14,4312.975434
0.002404,14,4313.495797
0.00362,14,4314.026098
0.003427,14,4314.564662
0.003352,14,4315.096905
0.004858,14,4315.604521
0.002397,14,4316.126753
0.00364,15,4316.66603
0.002603,14,4317.206778
0.00283,15,4317.737385
0.005131,14,4318.268074
0.00323,16,4318.788732
0.004029,14,4319.321185
0.003011,14,4319.852358
0.00183,14,4320.380496
0.004155,14,4320.911203
0.003966,14,4321.433403
0.003416,14,4321.953739
0.00395,14,4322.46394
0.003808,14,4322.992821
0.003419,14,4323.515295
0.003836,14,4324.046593
0.005007,14,4324.567137
0.002457,14,4325.107994
0.005141,14,4325.638788
0.003897,14,4326.167247
0.003202,14,4326.707757
0.003107,14,4327.229997
0.00349,14,4327.739907
0.004383,14,4328.250255
0.00388,14,4328.780588
0.002723,14,4329.304308
0.00272,14,4329.817825
0.005369,14,4330.345628
0.00339,14,4330.85629
0.00311,14,4331.37834
0.002255,14,4331.909246
0.004781,14,4332.437088
0.002569,14,4332.969577
0.001838,14,4333.500092
0.003618,14,4334.038779
0.007284,14,4334.579097
0.003471,14,4335.101361
0.003539,14,4335.629692
0.003366,14,4336.172014
0.002545,14,4336.702643
0.006668,14,4337.221188
0.002918,14,4337.753639
0.006748,14,4338.271993
0.004316,14,4338.804565
0.002676,14,4339.334936
0.002419,14,4339.863104
0.003485,14,4340.38563
0.003155,15,4340.926361
0.0031,14,4341.444916
0.003084,14,4341.954883
0.001301,16,4342.505629
0.002947,14,4343.03666
0.00154,15,4351.897417
0.001368,18,4360.738805
0.002047,15,4369.556922
0.000812,18,4378.459152
0.001928,14,4387.259336
0.001322,21,4396.221977
0.000487,25,4405.130594
0.001757,16,4414.105453
0.000489,27,4423.046222
0.001151,26,4431.935175
0.000587,21,4440.733922
0.001017,20,4449.695475
0.000443,27,4458.644727
0.000455,30,4467.556457
0.000429,33,4476.466886
0.00061,86,4485.634469
0.000388,27,4494.616602
0.001968,14,4503.473804
0.000326,23,4512.274974
0.000281,23,4521.221835
0.000859,36,4530.165589
0.000509,30,4539.018362
0.000534,28,4547.936407
0.000405,22,4556.893472
0.001199,23,4565.798897
0.000336,25,4574.634841
0.001016,20,4583.436279
0.000859,18,4592.297164
0.000781,20,4601.09221
0.000439,26,4609.986658
0.001533,14,4618.780118
0.000348,22,4627.601735
0.000918,20,4636.482393
0.003473,14,4636.99056
0.002473,15,4637.532473
0.002913,14,4638.042455
0.003688,15,4638.582802
0.003006,15,4639.123543
0.001117,18,4639.713038
0.005143,14,4640.245682
0.002306,14,4640.755357
0.003458,14,4641.295711
0.002673,15,4641.844114
0.001477,14,4642.376217
0.001776,16,4642.894708
0.002658,15,4643.443347
0.003869,14,4643.961745
0.003664,14,4644.491948
0.002478,14,4645.022163
0.001728,14,4645.55508
0.002964,14,4646.086075
0.004093,14,4646.614045
0.00408,14,4647.154361
0.005049,14,4647.676692
0.004364,14,4648.186828
0.003098,14,4648.727155
0.002445,14,4649.237791
0.004402,14,4649.747201
0.003397,14,4650.277686
0.003924,15,4650.777149
0.002298,14,4651.296912
0.005338,14,4651.825332
0.002204,15,4652.368374
0.001728,15,4652.90891
0.005054,14,4653.427196
0.003314,14,4653.962578
0.003118,14,4654.494749
0.00334,14,4655.014774
0.003377,14,4655.555782
0.003057,14,4656.094245
0.006047,14,4656.624949
0.003426,14,4657.147092
0.005567,14,4657.66731
0.003113,14,4658.187188
0.004378,14,4658.705799
0.0036,14,4659.235953
0.004912,14,4659.775947
0.001807,14,4660.298188
0.003412,14,4660.818081
0.002939,14,4661.326092
0.004717,14,4661.856216
0.006371,14,4662.395367
0.001902,15,4662.938231
0.004425,14,4663.468339
0.002972,14,4663.986442
0.002851,14,4664.526827
0.004723,14,4665.067098
0.002658,14,4665.597072
0.003119,14,4666.12746
0.003331,14,4666.666029
0.002264,15,4667.188174
0.005986,14,4667.726598
0.004477,14,4668.226512
0.002647,14,4668.769049
0.006891,14,4669.299049
0.002907,14,4669.839779
0.002972,14,4670.357642
0.002571,14,4670.898177
0.008367,14,4671.420292
0.005881,14,4671.930455
0.003208,14,4672.448158
0.00361,14,4672.977476
0.00283,14,4673.497275
0.005374,14,4674.019093
0.003653,14,4674.539274
0.003618,14,4675.079552
0.003853,14,4675.607401
0.002816,14,4676.137326
0.003807,14,4676.656895
0.004288,14,4677.16626
0.003287,14,4677.696448
0.003153,14,4678.21862
0.003568,14,4678.759155
0.003685,14,4679.289377
0.007173,14,4679.819643
0.002087,14,4680.348006
0.004345,14,4680.8784
0.004528,14,4681.408722
0.002593,14,4681.948885
0.003655,14,4682.460764
0.004083,14,4682.991065
0.004222,14,4683.519711
0.004036,14,4684.060425
0.005938,14,4684.601214
0.003894,14,4685.123493
0.003823,14,4685.643148
0.005301,14,4686.183702
0.003354,14,4686.711837
0.007287,14,4687.223705
0.0039,14,4687.733284
0.00263,14,4688.273744
0.005353,14,4688.780987
0.003987,14,4689.311272
0.003576,14,4689.841535
0.003709,14,4690.353337
0.003122,14,4690.893341
0.006402,14,4691.423356
0.004407,14,4691.951619
0.00315,14,4692.484004
0.003693,14,4693.012194
0.004395,14,4693.534404
0.005074,14,4694.072861
0.00211,14,4694.603232
0.007178,14,4695.125444
0.004123,14,4695.655787
0.004147,14,4696.196692
0.005579,14,4696.725946
0.004652,14,4697.261336
0.004377,14,4697.787922
0.004638,14,4698.322766
0.003388,14,4698.865454
0.004139,14,4699.384927
0.005362,14,4699.900285
0.003821,14,4700.446029
0.005192,14,4700.982073
0.003512,14,4701.509712
0.003839,14,4702.033173
0.005518,14,4702.561079
0.00551,14,4703.097324
0.003664,14,4703.623166
0.005276,14,4704.16034
0.004416,14,4704.69992
0.003409,14,4705.234023
0.00472,14,4705.765782
0.003857,14,4706.283566
0.003268,14,4706.804923
0.003312,14,4707.324308
0.003969,14,4707.845804
0.003491,14,4708.377417
0.003548,14,4708.890748
0.003535,14,4709.420169
0.004648,14,4709.94159
0.002531,14,4710.483629
0.004904,14,4711.025032
0.003926,14,4711.546379
0.006127,14,4712.077731
0.003745,14,4712.598989
0.003848,14,4713.122882
0.003757,14,4713.642246
0.00834,14,4714.17548
0.004893,14,4714.710325
0.005822,14,4715.24472
0.002486,14,4715.769451
0.003504,14,4716.314787
0.00386,14,4716.810973
0.003517,14,4717.346549
0.003379,14,4717.871063
0.003197,14,4718.405829
0.003797,14,4718.941553
0.004626,14,4719.475307
0.005611,14,4720.010801
0.002693,14,4720.528491
0.003436,14,4721.051681
0.003055,14,4721.588623
0.003356,14,4722.122386
0.004681,14,4722.660439
0.00545,14,4723.194181
0.002996,14,4723.729828
0.003655,14,4724.253262
0.003647,14,4724.794883
0.002108,14,4725.293647
0.004559,14,4725.814971
0.004119,14,4726.33553
0.003407,14,4726.864805
0.002999,14,4727.386002
0.003707,14,4727.92756
0.003922,14,4728.457558
0.003467,14,4728.999223
0.004634,14,4729.523114
0.004095,14,4730.054727
0.004745,14,4730.594562
0.004021,14,4731.12638
0.002821,14,4731.662944
0.003897,14,4732.186341
0.002877,14,4732.718051
0.00376,14,4733.259276
0.004285,14,4733.794122
0.003845,14,4734.307026
0.004371,14,4734.841851
0.00277,14,4735.368682
0.002556,14,4735.912183
0.003559,14,4736.44104
0.003004,14,4736.973676
0.004,14,4737.492878
0.003281,14,4738.007501
0.002592,14,4738.540807
0.003509,14,4739.03589
0.003714,14,4739.566523
0.00228,14,4740.100272
0.002671,14,4740.63207
0.003479,14,4741.167735
0.005736,14,4741.705766
0.003145,14,4742.241546
0.002302,14,4742.758983
0.004389,14,4743.294786
0.005052,14,4743.816094
0.005392,14,4744.345909
0.004131,14,4744.869354
0.003508,14,4745.388751
0.004431,14,4745.91215
0.002415,14,4746.452354
0.005934,14,4746.951063
0.003977,14,4747.491059
0.003036,14,4748.032944
0.002484,14,4748.554576
0.005079,14,4749.086083
0.0029,14,4749.60996
0.003116,14,4750.149761
0.004387,14,4750.673344
0.003779,14,4751.194862
0.007352,14,4751.721999
0.006529,14,4752.241651
0.006248,14,4752.772725
0.005216,14,4753.299137
0.003101,14,4753.823649
0.003268,14,4754.338175
0.004086,14,4754.870591
0.003312,14,4755.405201
0.00315,14,4755.951981
0.002799,14,4756.487441
0.003252,14,4757.020159
0.00623,14,4757.556153
0.003652,14,4758.092154
0.002496,14,4758.6215
0.003589,14,4759.147042
0.005064,14,4759.682543
0.002737,14,4760.206172
0.003766,14,4760.734634
0.004847,14,4761.262268
0.004641,14,4761.789212
0.004081,14,4762.325219
0.005534,14,4762.831199
0.003584,14,4763.36253
0.003485,14,4763.896382
0.002485,14,4764.417385
0.003392,14,4764.928752
0.003869,14,4765.458447
0.003236,14,4765.971357
0.003925,14,4766.490656
0.003854,14,4767.001922
0.003251,14,4767.543735
0.004355,14,4768.054757
0.005192,14,4768.594385
0.002416,14,4769.115479
0.003367,14,4769.626606
0.003144,14,4770.150008
0.003098,14,4770.667556
0.005456,14,4771.199128
0.004243,14,4771.702307
0.006855,14,4772.231349
0.005094,14,4772.757957
0.003377,14,4773.302792
0.002354,14,4773.827995
0.004742,14,4774.354652
0.004269,14,4774.879072
0.003933,14,4775.411707
0.007715,14,4775.940464
0.004973,14,4776.457231
0.004535,14,4776.996731
0.007305,14,4777.53275
0.002516,14,4778.050483
0.004101,14,4778.586501
0.00403,14,4779.101921
0.004623,14,4779.639722
0.002825,14,4780.173589
0.002837,14,4780.709364
0.004171,14,4781.226379
0.007314,14,4781.759928
0.002498,14,4782.27317
0.003596,14,4782.79506
0.005095,14,4783.326812
0.003154,14,4783.86976
0.003762,14,4784.388113
0.004404,14,4784.909755
0.002397,14,4785.441489
0.004052,14,4785.971227
0.004653,14,4786.501146
0.00471,14,4787.022513
0.004355,14,4787.535529
0.010087,14,4788.067223
0.004239,14,4788.596703
0.00488,14,4789.113362
0.00323,14,4789.647298
0.002613,14,4790.18912
0.003644,14,4790.700249
0.006135,14,4791.229986
0.002313,14,4791.772533
0.006028,14,4792.284979
0.002787,14,4792.822464
0.003543,14,4793.326703
0.003657,14,4793.859347
0.002851,14,4794.396173
0.002963,14,4794.930697
0.004151,14,4795.457392
0.003229,14,4795.972404
0.003617,14,4796.48714
0.008373,14,4796.993216
0.003673,14,4797.498572
0.003707,14,4798.038874
0.003383,14,4798.562337
0.004626,14,4799.08816
0.005522,14,4799.626117
0.004387,14,4800.153177
0.005021,14,4800.68108
0.003445,14,4801.206671
0.003032,14,4801.717906
0.00373,14,4802.262874
0.003199,14,4802.773717
0.003432,14,4803.310214
0.004658,14,4803.803094
0.004244,14,4804.335643
0.004082,14,4804.87679
0.003258,14,4805.395779
0.005656,14,4805.927407
0.003758,14,4806.448339
0.00415,14,4806.97089
0.005529,14,4807.500385
0.003331,14,4808.042072
0.003022,14,4808.586304
0.00406,14,4809.087384
0.003046,14,4809.618999
0.004298,14,4810.148687
0.003832,14,4810.67238
0.007018,14,4811.1977
0.002608,14,4811.714193
0.003101,14,4812.257965
0.006963,14,4812.772738
0.008157,14,4813.297123
0.009222,14,4813.843813
0.003513,14,4814.366615
0.003506,14,4814.870707
0.004706,14,4815.386817
0.005841,14,4815.909376
0.003888,14,4816.450486
0.002968,14,4816.989195
0.002736,14,4817.516832
0.007121,14,4818.050558
0.003149,14,4818.586278
0.002909,14,4819.094581
0.00534,14,4819.630645
0.004811,14,4820.156245
0.003729,14,4820.669774
0.003259,14,4821.203713
0.002805,14,4821.743633
0.002643,14,4822.267142
0.004873,14,4822.809177
0.003223,14,4823.338821
0.003467,14,4823.880333
0.003931,14,4824.414271
0.00376,14,4824.933154
0.005476,14,4825.451583
0.003702,14,4825.960592
0.004514,14,4826.482088
0.004221,14,4827.005598
0.003461,14,4827.516884
0.003341,14,4828.048575
0.00329,14,4828.578012
0.003006,14,4829.119631
0.00339,14,4829.653536
0.002739,14,4830.184727
0.003807,14,4830.709469
0.003878,14,4831.243983
0.004466,14,4831.778714
0.003809,14,4832.311519
0.002698,14,4832.84148
0.00537,14,4833.348971
0.003289,14,4833.881493
0.003539,14,4834.407
0.003432,14,4834.951596
0.006301,14,4835.462931
0.005308,14,4835.978756
0.003414,14,4836.518611
0.002919,14,4837.05242
0.005411,14,4837.590117
0.002152,14,4838.110112
0.003444,14,4838.640241
0.002755,14,4839.163697
0.004149,14,4839.699362
0.002886,14,4840.226186
0.005217,14,4840.739305
0.00471,14,4841.259577
0.0035,14,4841.791284
0.003867,14,4842.318966
0.004001,14,4842.840474
0.003774,14,4843.353586
0.00351,14,4843.885066
0.004944,14,4844.416445
0.003519,14,4844.925767
0.006264,14,4845.469999
0.002356,14,4846.001819
0.004923,14,4846.528565
0.00221,14,4847.070614
0.003824,14,4847.604813
0.002744,14,4848.128067
0.003002,14,4848.639457
0.002926,14,4849.170981
0.003619,14,4849.712425
0.00321,14,4850.227127
0.003093,14,4850.761932
0.003412,14,4851.286799
0.003067,14,4851.809273
0.00322,14,4852.334504
0.002092,14,4852.869081
0.002531,14,4853.395533
0.004696,14,4853.920287
0.004889,14,4854.455025
0.002225,14,4854.980903
0.003164,14,4855.506516
0.003412,14,4856.032087
0.004622,14,4856.570979
0.003434,14,4857.094508
0.004532,14,4857.623339
0.00396,14,4858.138803
0.002461,14,4858.66798
0.002187,14,4859.206271
0.003624,14,4859.742794
0.003878,14,4860.251841
0.002058,14,4860.783354
0.003162,14,4861.309745
0.004962,14,4861.834355
0.00626,14,4862.363863
0.002952,14,4862.885211
0.002982,14,4863.406451
0.003299,14,4863.937703
0.003265,14,4864.459965
0.004806,14,4864.968866
0.004159,14,4865.488437
0.00268,14,4866.019962
0.00524,14,4866.533087
0.007985,14,4867.05447
0.002834,14,4867.59629
0.002809,14,4868.135693
0.003739,14,4868.664306
0.003239,14,4869.205493
0.005483,14,4869.716283
0.002562,14,4870.240987
0.003369,14,4870.774274
0.00379,14,4871.319047
0.003173,14,4871.855754
0.004632,14,4872.380238
0.002831,14,4872.925162
0.004584,14,4873.457768
0.002933,14,4873.977452
0.003192,14,4874.495099
0.003392,14,4875.009523
0.005415,14,4875.545124
0.004184,14,4876.068526
0.008794,14,4876.594406
0.002719,14,4877.11195
0.002575,14,4877.649224
0.004738,14,4878.185109
0.006058,14,4878.710932
0.00323,14,4879.242331
0.004704,14,4879.76609
0.002496,14,4880.305866
0.003232,14,4880.834012
0.003581,14,4881.375776
0.003938,14,4881.913361
0.002847,14,4882.44476
0.004264,14,4882.956013
0.004812,14,4883.479536
0.003794,14,4883.993735
0.007282,14,4884.514801
0.00444,14,4885.036305
0.003139,14,4885.528912
0.005576,14,4886.05839
0.003435,14,4886.591703
0.003917,14,4887.121242
0.006527,14,4887.663175
0.004849,14,4888.174474
0.002914,14,4888.70571
0.006169,14,4889.23846
0.003711,14,4889.77423
0.00554,14,4890.308951
0.003337,14,4890.838192
0.001772,14,4891.382728
0.003261,14,4891.9184
0.004631,14,4892.430763
0.005326,14,4892.938978
0.006017,14,4893.465643
0.002819,14,4893.989137
0.002988,14,4894.526695
0.0034,14,4895.043937
0.003781,14,4895.579682
0.00611,14,4896.097451
0.007275,14,4896.623098
0.005487,14,4897.126752
0.008298,14,4897.657803
0.003276,14,4898.198925
0.004107,14,4898.73865
0.004029,14,4899.241433
0.002733,14,4899.760886
0.00236,14,4900.28214
0.00297,14,4900.805575
0.003785,14,4901.3268
0.003696,14,4901.864231
0.008369,14,4902.395764
0.002465,14,4902.914527
0.005,14,4903.448224
0.003758,14,4903.969229
0.004317,14,4904.488635
0.003233,14,4905.019466
0.003717,14,4905.559099
0.004384,14,4906.086669
0.006065,14,4906.608515
0.005129,14,4907.131983
0.003107,14,4907.670948
0.003603,14,4908.206702
0.003627,14,4908.741208
